category,city,food_mean,food_num,food_q1,food_q2,food_q3,food_var,money,postcode,rate,rate_num,uuid
Breakfast and Brunch,taichung,4504.901960784314,102,3500.0,4500.0,5375.0,1353.0921342324202,$,407,4.7,500,9a8fa329-0d21-4acc-87a7-31769ba61a18
Breakfast and Brunch,taichung,7345.0,100,4000.0,6500.0,8500.0,4341.483041542371,$,408,4.7,500,86efb69d-9ff7-4291-bda1-052c2ebb983f
Breakfast and Brunch,taichung,5695.104895104895,143,4000.0,5500.0,7000.0,2172.4057326656766,$,408,4.8,500,7f00473e-2da0-4dea-ac1c-5df1fdb76059
Breakfast and Brunch,taichung,5695.104895104895,143,4000.0,5500.0,7000.0,2172.4057326656766,$,403,4.7,500,f2c54105-039d-4cb6-bd99-5f1c24ee5e64
Breakfast and Brunch,taichung,6171.232876712329,146,4000.0,4500.0,7000.0,3884.6547228333498,$,403,4.8,310,602ddf76-df50-4efd-8fa1-a88ce2ed0868
Breakfast and Brunch,taichung,7446.153846153846,104,4500.0,6500.0,8125.0,3810.7369334987375,$,408,4.7,161,df344920-a74d-49d8-a53b-aa14dd2a41a1
Breakfast and Brunch,taichung,4906.779661016949,118,3000.0,4000.0,6000.0,2821.6394084735084,$,404,4.9,235,a6d51e6c-2662-45e7-a30c-13b5fc274495
Breakfast and Brunch,taichung,6890.476190476191,63,5000.0,7000.0,8000.0,3309.7601834053366,$,407,4.7,227,166c9817-01f4-42bb-9bd4-fce0fcb0e578
Breakfast and Brunch,taichung,6510.309278350515,97,4000.0,5500.0,7000.0,3638.9781202992967,$,407,4.7,498,7d06c2a1-d52f-4df2-89c5-7cf3f29b7e72
Breakfast and Brunch,taichung,6493.333333333333,60,4000.0,6500.0,7500.0,3191.7532625328186,$,403,4.6,182,f3600d82-0cbc-4b88-8c47-003f724eaf94
Breakfast and Brunch,taichung,7446.153846153846,104,4500.0,6500.0,8125.0,3810.7369334987375,$,408,4.8,102,b339e57b-6d58-41c3-89c7-cd06fb31b9ff
Breakfast and Brunch,taichung,8379.338842975207,121,5000.0,7000.0,13000.0,4249.4514445279065,$,408,4.7,108,f2597092-bc4b-48f8-8ef2-b62951e9ca46
Breakfast and Brunch,taichung,6268.539325842697,89,4500.0,6000.0,7500.0,2680.7510060277227,$,403,4.8,164,26f0af8b-7e97-4708-8fb5-0b12c0d43316
Breakfast and Brunch,taichung,7183.544303797468,79,4500.0,6000.0,8000.0,3855.9318228828574,$,403,4.8,121,5d121ea9-9e50-4c45-8712-e3012e33e0e4
Breakfast and Brunch,taichung,7777.777777777777,99,6250.0,7500.0,8500.0,2351.8982471099166,$,408,4.6,68,86a07a85-9576-40ae-bc1d-aa5ef90aedbb
港式美食,taichung,6587.777777777777,90,5000.0,6500.0,7800.0,2354.0427532121453,$,407,4.5,500,b4996614-f6d5-4fd7-b0e7-e7f2eb95b6a7
Coffee and Tea,taichung,14150.0,28,11750.0,15400.0,16900.0,4516.438230034181,$,408,4.6,180,cd6ec9aa-e8df-47ea-b1e7-c9eb3271f8bc
Coffee and Tea,taichung,5282.051282051282,39,4500.0,5000.0,5250.0,1731.291469168697,$,408,4.9,40,c1a7edc9-6ce1-494c-8365-dfa9829bbf92
Coffee and Tea,taichung,9097.826086956522,46,7500.0,9000.0,10000.0,2721.9309905984646,$,403,4.7,29,1a5c8374-b7df-448b-8765-736287b0ecae
Coffee and Tea,taichung,10557.692307692309,26,9625.0,10500.0,10500.0,3138.8597975064713,$,408,4.4,16,6e1045f7-771e-4752-b348-5232c71bf4c8
Coffee and Tea,taichung,7714.285714285715,42,6500.0,6750.0,8375.0,5208.9013295727245,$,408,4.8,124,9113c6cc-020f-4946-9b11-ee21e2e505e3
Coffee and Tea,taichung,6439.024390243902,41,5000.0,7000.0,7000.0,1526.9734210762836,$,407,4.8,123,07d888a2-a003-4438-8af4-3350dad2e8b3
Coffee and Tea,taichung,16454.545454545456,11,14000.0,15000.0,15500.0,4397.595135435573,$,403,4.8,34,0382307c-a63d-4b95-9e2a-cd272b133e5e
Coffee and Tea,taichung,12674.193548387097,31,9700.0,13000.0,14500.0,4415.951126273455,$,404,0,0,978e082b-cfe5-4dcc-96ab-838958336917
港式美食,taichung,6725.555555555556,90,5275.0,6500.0,7800.0,2493.884124150791,$,403,4.6,500,65ad74a6-6f43-4162-9dd6-0f0fa2ac2c32
Breakfast and Brunch,taichung,7183.544303797468,79,4500.0,6000.0,8000.0,3855.9318228828574,$,407,4.8,291,13be5f91-f62e-49ed-93b9-f0989cb1f5c9
台灣美食,taichung,11407.407407407407,54,7500.0,10000.0,12500.0,6123.780357839121,$,407,4.7,500,9ce557b8-ea94-4672-8aeb-529daf2cf726
珍珠奶茶,taichung,6264.1509433962265,53,5000.0,6500.0,7000.0,1333.8968786515952,$,407,4.8,447,8ffa86ea-7553-4fd2-8fe3-d0b1eea69e31
中式料理,taichung,8802.083333333334,48,3375.0,12500.0,13500.0,5220.891111013096,$,407,4.7,469,6f6651e4-3174-4ed6-b74f-6ac45e9a3358
中式料理,taichung,8361.111111111111,54,3000.0,5250.0,13500.0,5256.756381488588,$,408,4.8,375,86cec031-531f-4558-b759-8a527c095b08
Breakfast and Brunch,taichung,7446.153846153846,104,4500.0,6500.0,8125.0,3810.7369334987375,$,408,4.7,161,df344920-a74d-49d8-a53b-aa14dd2a41a1
Breakfast and Brunch,taichung,5187.931034482759,58,4000.0,5000.0,6000.0,1988.1613049634839,$,403,4.8,337,91d1353d-ee55-4a26-9c1b-2b045c3d67b1
台灣美食,taichung,6572.972972972973,74,3500.0,4700.0,6500.0,4869.466292340723,$,407,4.6,50,539ab8ac-a056-4b81-945d-07d44ac1283b
Breakfast and Brunch,taichung,6510.309278350515,97,4000.0,5500.0,7000.0,3638.9781202992967,$,407,4.7,498,7d06c2a1-d52f-4df2-89c5-7cf3f29b7e72
台灣美食,taichung,4277.777777777777,36,3500.0,4000.0,5000.0,982.0927516479827,$,403,4.8,141,4c5fb19e-315d-4a94-8575-3ea11ce7fae8
咖啡館,taichung,13987.878787878788,33,13000.0,14000.0,15000.0,2852.7241181717045,$,403,4.8,159,500faa4d-3979-48ea-93af-7d234ea476a7
Breakfast and Brunch,taichung,7446.153846153846,104,4500.0,6500.0,8125.0,3810.7369334987375,$,408,4.8,102,b339e57b-6d58-41c3-89c7-cd06fb31b9ff
Breakfast and Brunch,taichung,8379.338842975207,121,5000.0,7000.0,13000.0,4249.4514445279065,$,408,4.7,108,f2597092-bc4b-48f8-8ef2-b62951e9ca46
Breakfast and Brunch,taichung,6268.539325842697,89,4500.0,6000.0,7500.0,2680.7510060277227,$,403,4.8,164,26f0af8b-7e97-4708-8fb5-0b12c0d43316
Breakfast and Brunch,taichung,4602.272727272727,88,3000.0,4000.0,5500.0,2307.5457876244777,$,403,4.5,110,1cb6f43e-1b35-4885-9097-62c2a624b657
咖啡館,taichung,6417.64705882353,51,5500.0,6500.0,7500.0,2139.974883703897,$,408,4.8,73,4d4463cf-9387-450f-b444-d077848a78b7
咖啡館,taichung,21396.825396825396,63,16000.0,19000.0,25000.0,9281.385505732516,$,407,4.8,156,4d26b8c2-aee3-4ce1-8166-3d1562aebb4c
Breakfast and Brunch,taichung,4846.153846153846,26,4000.0,4500.0,6000.0,1207.1042174211705,$,407,4.8,131,d62c1e03-a744-41d7-bf41-de1c4d56b816
Breakfast and Brunch,taichung,7183.544303797468,79,4500.0,6000.0,8000.0,3855.9318228828574,$,403,4.8,121,5d121ea9-9e50-4c45-8712-e3012e33e0e4
Breakfast and Brunch,taichung,9777.083333333334,48,8500.0,9500.0,9500.0,3553.416172228571,$,403,4.6,46,54400995-18f1-496f-bcda-8c9ed4225eec
咖啡館,taichung,13300.0,37,13000.0,14000.0,15000.0,3875.3552583445016,$,403,5.0,93,54e9ef31-e015-4b32-83d0-81f6db8ab1a9
Breakfast and Brunch,taichung,10555.29411764706,85,8000.0,10000.0,13000.0,4113.121210220457,$,407,4.8,47,bec8854d-b423-498a-a0a3-e334dd9d5f24
咖啡館,taichung,13133.333333333334,15,12000.0,13000.0,14500.0,2499.7777679003566,$,404,4.7,26,6af98454-30a6-48d8-95de-99a072622d9f
咖啡館,taichung,16172.413793103447,29,12000.0,13000.0,13000.0,12622.008598878174,$,408,0,0,2958bb47-f367-4469-80c0-86eda25d773a
義大利美食,taichung,11946.42857142857,56,10000.0,10000.0,12000.0,3710.1195728571824,$,404,3.8,23,e7554adb-226f-4ef9-8b3c-408beeda4afd
義大利美食,taichung,16371.42857142857,35,10000.0,12000.0,23000.0,6841.410524093966,$,403,0,0,fb82786a-7e80-43b8-9f5a-4e283641991e
Juice and Smoothies,taichung,8767.857142857143,28,7500.0,8500.0,10000.0,1256.9957300270046,$,403,0,0,e2954b3d-bee6-44ee-b24b-e5b95a56eb90
Desserts,taichung,5576.086956521739,46,4125.0,5000.0,6500.0,2415.9060576510597,$,407,4.9,42,e135c813-1b8d-4acb-812d-3e8c83bef584
Desserts,taichung,5600.0,60,5000.0,5500.0,6000.0,973.8240771994361,$,403,4.8,474,02e66724-e185-4ef8-a7b6-bb5c34252aa7
Desserts,taichung,5760.606060606061,33,5000.0,6000.0,7000.0,1369.7908254247486,$,408,4.8,181,7b0858d5-49b6-4293-bfc1-f48d860fb022
Desserts,taichung,5547.619047619048,21,5000.0,5500.0,6000.0,785.3534524986021,$,407,4.8,110,99b1d6da-8bbb-4ff4-929f-006095741f39
Desserts,taichung,5435.897435897436,78,5000.0,5500.0,6000.0,2679.8858739082366,$,408,4.7,500,e7d5649b-f162-46d1-b93e-92ff98c890f4
Desserts,taichung,5782.35294117647,34,5125.0,6000.0,6875.0,1355.266543837149,$,403,4.8,451,954fa84b-b749-4efe-af30-463c7667dc55
Desserts,taichung,5160.0,10,5625.0,6000.0,6000.0,1788.9661819050689,$,403,4.7,418,c02a0fde-d286-4208-935b-66d806753a42
Desserts,taichung,5600.0,60,5000.0,5500.0,6000.0,973.8240771994361,$,408,4.8,291,b9fc2e64-487a-43be-9e62-4e7b108c1cb7
Desserts,taichung,6574.074074074074,27,6000.0,6000.0,7500.0,959.3950997769347,$,408,4.9,334,b24f93bf-aae6-4c2f-83a1-f5d02cf4df27
Desserts,taichung,6957.142857142857,35,5900.0,6900.0,7900.0,1755.690456655682,$,404,4.7,500,97e5eddc-b859-44dc-ad04-ebb5d2865578
Desserts,taichung,5396.341463414634,82,5000.0,5500.0,6000.0,2655.8010652224843,$,406,4.7,283,7658d10d-e489-4a57-943b-6c926e2358c1
Desserts,taichung,4000.0,15,4000.0,4000.0,4000.0,0.0,$,407,4.7,175,51d79464-98a2-462e-ad2a-31ed4b72ba75
Desserts,taichung,4630.434782608696,23,4500.0,4500.0,5000.0,264.4679360999226,$,407,4.7,113,106dcf24-0c1c-4889-a2ff-26c7ca3a81b6
Desserts,taichung,6084.615384615385,13,6000.0,6000.0,6500.0,555.8723620042974,$,404,4.8,114,af889b16-e9f1-405e-ae3a-c26e2fc0f6db
Desserts,taichung,7400.0,27,5500.0,6000.0,6500.0,7569.725275116709,$,407,4.6,261,c0e9c9d9-8b2a-4632-a775-d7ae26f86147
Desserts,taichung,6006.25,16,5000.0,6000.0,7250.0,2051.0572730911244,$,403,4.9,100,5f99ae14-73bc-479b-9a25-56f1069aa18f
Desserts,taichung,3800.0,15,4000.0,4000.0,4000.0,748.3314773547883,$,407,4.6,164,878788fe-d0e9-4e27-920d-5254895bac2c
Desserts,taichung,5800.0,9,5800.0,5800.0,5800.0,0.0,$,404,4.8,184,d5e198f9-f36b-43fd-aeaa-49113c88c4f3
Desserts,taichung,6386.363636363636,44,5000.0,5500.0,7000.0,2104.820323695427,$,404,4.8,430,8ad30350-870e-4ad2-85a5-3ef0590f96c1
Desserts,taichung,7486.8421052631575,76,6875.0,7500.0,8000.0,1428.040809646776,$,407,4.6,136,6e8227f2-fe2a-485e-89af-b49e6aa0115e
Desserts,taichung,15222.222222222223,18,10000.0,13500.0,14000.0,8521.577550584003,$,403,4.8,69,fa09accf-4e41-461e-9618-19a43f944687
Desserts,taichung,7370.37037037037,27,5500.0,6000.0,6500.0,7419.434680212293,$,404,4.6,130,dd2b640d-d553-46f7-a18c-d31d00555dd0
Desserts,taichung,31900.0,10,18000.0,18000.0,18000.0,35716.80276844499,$$,407,4.8,59,a52af88e-1dab-4d08-a379-0031569d33fd
Desserts,taichung,4772.727272727273,11,4750.0,5000.0,5000.0,686.3485850246136,$,407,4.7,36,49436ac7-6f6f-4b6d-a65b-a117dbfc2db7
Desserts,taichung,5081.632653061224,49,5000.0,5000.0,5000.0,340.272081643532,$,403,0,0,f784f51d-6e34-49f6-a011-908a9b614bfd
Desserts,taichung,6606.896551724138,29,6000.0,6500.0,7500.0,1878.908530280419,$,408,4.6,414,9ac013ef-a4da-487a-bb09-6390885b636e
Desserts,taichung,5213.725490196079,51,4500.0,5000.0,5000.0,1719.4412690131476,$,408,4.9,219,93727e29-27eb-4257-83fe-b9f3a8b88aed
Desserts,taichung,7444.444444444444,9,5500.0,7000.0,9500.0,1906.7780335256125,$,404,4.6,55,faa2c274-e936-4b2d-8190-0e42b5ae4bcd
Desserts,taichung,20000.0,6,11625.0,20750.0,28375.0,8636.164272021077,$,408,4.9,40,3a8cc689-f117-45a5-bded-b0a106f0ae17
台灣美食,taichung,5571.428571428572,7,5000.0,5000.0,5750.0,1613.0842558051734,$,403,4.8,266,baf765b7-0ef8-453b-8ee6-e9a63377b66c
Juice and Smoothies,taichung,6218.75,48,5000.0,6250.0,7000.0,1176.6223286027962,$,403,4.9,234,c85977d7-d518-461e-b64e-e804308576be
台灣美食,taichung,5554.347826086957,46,5125.0,5500.0,6000.0,523.6604117585176,$,403,4.7,347,d91a6ae2-a765-4f66-b466-70805152a7bf
泰國美食,taichung,16357.142857142857,56,12000.0,15000.0,20000.0,8607.365142357883,$,802,4.5,223,a1f00879-d281-43d4-996f-7ea2b12c144c
日式料理,taichung,14555.555555555555,135,6000.0,10000.0,15000.0,15263.447824989373,$,408,4.7,92,5648cdf0-7a9d-48bf-a98d-f03f9b3c8ef9
咖啡館,taichung,13133.333333333334,15,12000.0,13000.0,14500.0,2499.7777679003566,$,404,4.7,26,6af98454-30a6-48d8-95de-99a072622d9f
中式料理,taichung,17574.03846153846,104,9000.0,16500.0,23000.0,10198.736678857562,$,407,4.9,500,8d65268e-5c59-451c-b83c-c0f2372764b3
Breakfast and Brunch,taichung,9777.083333333334,48,8500.0,9500.0,9500.0,3553.416172228571,$,403,4.6,46,54400995-18f1-496f-bcda-8c9ed4225eec
Juice and Smoothies,taichung,6634.782608695652,92,5375.0,6000.0,8000.0,2042.453489577877,$,408,4.9,373,3d886290-c014-49c9-b1d0-d887117686b3
Juice and Smoothies,taichung,6641.747572815534,103,5000.0,6000.0,8000.0,2306.7450388251827,$,407,4.9,112,59d8a129-bfdb-4c51-9766-fd4dfb1b15dd
Juice and Smoothies,taichung,4797.727272727273,44,4125.0,5500.0,6000.0,2195.0863139338812,$,407,4.9,255,9a24a6d1-33b3-4ad8-a71c-d4b0dfd6bd64
Juice and Smoothies,taichung,5641.79104477612,67,5000.0,5500.0,6500.0,1564.069439017673,$,407,4.9,159,8d04ca1c-ef33-4c2f-bf4e-9435268639f7
Juice and Smoothies,taichung,3370.3703703703704,54,3000.0,3000.0,3875.0,823.1892878108471,$,407,4.8,336,c2e9af0d-dd37-4b1c-8de4-a24f1148cf94
Juice and Smoothies,taichung,6588.888888888889,99,5500.0,6000.0,8000.0,2054.1600504602475,$,408,4.9,37,2a66039a-0df9-495a-ac46-6e3af4313e29
Juice and Smoothies,taichung,5511.627906976744,43,4750.0,5500.0,6250.0,1163.836738795454,$,407,4.6,25,173ee3a1-d07b-419c-926e-4d9bb83db820
Juice and Smoothies,taichung,14562.5,40,13500.0,14000.0,15500.0,2197.121696674993,$,407,4.9,43,670523d7-1f8f-4554-884c-deb589485128
Juice and Smoothies,taichung,4890.476190476191,21,3800.0,5000.0,5500.0,1105.3569825883926,$,407,4.5,94,fffb8cf8-373d-4de4-9475-c90aa45f45c5
珍珠奶茶,taichung,3975.438596491228,57,3500.0,3500.0,5000.0,1008.0867238094336,$,407,4.9,500,615b46a4-236b-4411-8f57-afc05bc5e17c
珍珠奶茶,taichung,5137.931034482759,29,4500.0,5000.0,6000.0,936.763979807319,$,407,4.8,500,a5395e97-1b02-425b-9dbe-7f43f7ee938e
珍珠奶茶,taichung,4827.777777777777,54,4000.0,4950.0,5500.0,1200.6813909064867,$,403,4.8,500,963713c3-96eb-41f6-8812-68c9b02452e8
Juice and Smoothies,taichung,6310.810810810811,37,5500.0,6000.0,7500.0,1152.8539870941165,$,407,4.8,487,56d46517-7fce-4fe6-8b75-acd229dc64a4
珍珠奶茶,taichung,7078.431372549019,51,5500.0,6500.0,9000.0,2013.1249462494477,$,403,4.9,116,d60fefc0-a3e6-45f4-8176-f1cdcf8f27d4
珍珠奶茶,taichung,5056.363636363636,55,4250.0,5000.0,6000.0,1491.4012491447138,$,408,4.9,500,da4659b7-f50d-45f3-917d-21c4880ed429
珍珠奶茶,taichung,5537.878787878788,66,5000.0,5500.0,6500.0,2068.4326632204684,$,403,4.9,500,838abf28-ef98-4732-9878-62aaa1e02ae5
珍珠奶茶,taichung,4527.5,40,4500.0,4500.0,5500.0,1079.3487619856708,$,408,4.8,500,2fde39c1-8cdd-41c7-a251-5eee2a32b9b0
珍珠奶茶,taichung,5098.245614035088,57,4500.0,5000.0,6000.0,1482.1145666906295,$,408,4.8,500,b581966d-9ce5-4182-86cc-0fcd2ae9b0ba
珍珠奶茶,taichung,7113.11475409836,61,5500.0,6500.0,9000.0,1994.7862706365365,$,407,4.9,500,6074bf7b-13ed-43a9-b317-5b0c128b9be6
珍珠奶茶,taichung,7615.384615384615,13,6500.0,8000.0,8000.0,1146.128032750103,$,408,4.9,500,682177b7-836e-4d4d-9e69-17f2c9615485
珍珠奶茶,taichung,4827.777777777777,54,4000.0,4950.0,5500.0,1200.681390906487,$,403,4.9,500,864eb4c4-f2e6-41a6-9bdb-c71a75a101e9
珍珠奶茶,taichung,5593.333333333333,75,5000.0,6000.0,6250.0,1958.1170093286614,$,407,4.9,500,9177c6e5-a8e7-4dcb-ae26-5aa90897dbf7
Juice and Smoothies,taichung,5458.333333333333,24,5375.0,6000.0,6125.0,1707.3167707123232,$,403,4.7,373,bb0bc111-0703-42a6-b3bb-b8b5a01857d4
Juice and Smoothies,taichung,6553.061224489796,49,5000.0,6500.0,8000.0,1831.2594128271091,$,403,4.8,411,6e0b8462-586f-4224-a6b0-b5078eab78a1
Juice and Smoothies,taichung,6218.75,48,5000.0,6250.0,7000.0,1176.6223286027962,$,403,4.9,234,c85977d7-d518-461e-b64e-e804308576be
Juice and Smoothies,taichung,8135.593220338983,59,7000.0,8000.0,10000.0,2024.9095156067378,$,404,4.7,89,78dbfbbc-b5dd-43d7-b633-aace3d46f209
珍珠奶茶,taichung,5977.272727272727,44,5500.0,6250.0,6500.0,1016.6486021065928,$,403,4.8,195,93886da4-6352-4006-baa8-df7e603b954b
珍珠奶茶,taichung,7011.363636363636,44,5500.0,6250.0,9000.0,2043.5281332550717,$,403,4.8,171,eab6d6c0-9b8a-431a-a3d2-15fdd5f95f84
珍珠奶茶,taichung,7198.245614035088,57,6000.0,6500.0,9000.0,2035.3448113470245,$,406,4.9,247,24154726-be5d-41ef-90dd-2a47de27d1fd
Juice and Smoothies,taichung,8966.666666666666,42,8500.0,9500.0,10000.0,2168.0215543941117,$,403,4.7,48,c95ccf1a-3d96-4370-9d96-4b9f1486167d
Juice and Smoothies,taichung,8767.857142857143,28,7500.0,8500.0,10000.0,1256.9957300270046,$,403,0,0,e2954b3d-bee6-44ee-b24b-e5b95a56eb90
Vegetarian Friendly,taichung,13270.0,30,9925.0,13900.0,17750.0,4050.6090077090053,$,403,4.6,221,fdad8c18-a10d-4a30-83a9-70ff59f11524
健康美食,taichung,12171.42857142857,14,11000.0,11750.0,14750.0,3206.562149144552,$,408,4.7,500,d25eef15-270a-447f-9800-7e59a545027f
Vegetarian Friendly,taichung,10075.0,40,6000.0,11000.0,14000.0,4323.699226356986,$,403,4.8,500,00b3174d-2d2c-45b3-afa0-f793cd2f65bf
Vegetarian Friendly,taichung,7238.0952380952385,42,5000.0,8000.0,10000.0,3022.215552880463,$,404,4.6,466,db4aebc1-da1a-46e7-9fd0-44bf2fa94c2e
Vegetarian Friendly,taichung,9842.105263157895,38,6000.0,11000.0,13750.0,4199.162296091885,$,404,4.8,455,204bd311-1224-4048-b94d-27e4b28e9af1
Vegetarian Friendly,taichung,17162.62626262626,99,10000.0,15000.0,24000.0,7474.530299875351,$,408,4.7,115,3524bf6e-f800-4501-8e35-abd75c94e6f6
台灣美食,taichung,17131.35593220339,118,9125.0,15500.0,17000.0,11020.2871409924,$,403,4.7,141,22800e40-49f4-4295-a7d9-b4c31be5ec55
中式料理,taichung,6704.081632653061,49,4000.0,5000.0,6000.0,8811.471168686954,$,403,4.4,497,e5abc0da-720b-4771-a591-d3219c5f6577
中式料理,taichung,6575.0,40,2500.0,3500.0,9375.0,5501.761081690116,$,404,4.7,376,4f6b61a1-fe80-43b0-ba1e-c63388a965d0
中式料理,taichung,17574.03846153846,104,9000.0,16500.0,23000.0,10198.736678857562,$,407,4.9,500,8d65268e-5c59-451c-b83c-c0f2372764b3
中式料理,taichung,10215.384615384615,78,6625.0,7000.0,10000.0,6763.023086041288,$,408,4.8,98,dcbcd6c6-2f73-40bf-8bb3-c1b3881cc800
中式料理,taichung,17439.655172413793,58,11000.0,16000.0,19750.0,10690.826548723304,$,406,4.6,122,946b7ccd-184c-4bca-a537-fa15b11e88f7
中式料理,taichung,52233.333333333336,36,20000.0,28000.0,38250.0,73111.84354580773,$$,403,4.8,131,e171e06c-979a-4713-8fcc-0816a845cd37
中式料理,taichung,38152.17391304348,69,22000.0,29000.0,40000.0,35529.05570968539,$$,403,4.8,66,c744ded2-5609-4e58-a5c6-5195d88e0a25
中式料理,taichung,18828.260869565216,46,8800.0,15800.0,25800.0,15122.509324836708,$$,407,4.8,164,e4064f7f-4e42-45cd-bfdd-1a19fb24de9e
中式料理,taichung,25765.957446808512,47,15000.0,26000.0,32000.0,13619.780305594408,$$,403,4.6,25,3411b5f6-8265-432d-bbd9-d58689f03b21
中式料理,taichung,18541.666666666668,24,12000.0,15000.0,22250.0,11958.188152428815,$,404,4.2,17,a8e179fe-0ef7-47eb-bb48-658450b09a37
中式料理,taichung,16380.0,5,16500.0,16500.0,16500.0,835.224520712844,$,408,0,0,cdda3e1f-dc78-4b51-a534-55ae71f79cc1
中式料理,taichung,23890.909090909092,11,18300.0,20800.0,26800.0,8262.231103637645,$$,403,4.7,20,0dada806-d53b-4fdd-a519-9f277cbfb225
中式料理,taichung,5440.0,50,4000.0,5750.0,6500.0,1976.4614845728718,$,403,4.7,500,da4c241a-5903-4901-9796-199b3d3c6723
中式料理,taichung,8900.0,25,7000.0,8000.0,9000.0,3016.6206257996714,$,407,4.7,500,900e6592-88b9-462c-8c1e-3bbf3033813c
中式料理,taichung,11690.47619047619,42,9125.0,10500.0,11750.0,4672.554594641918,$,407,4.7,500,8603c4c1-a5e3-4601-8733-edad235008bd
中式料理,taichung,16738.095238095237,63,12000.0,20000.0,21000.0,7209.923244895116,$,407,4.8,500,be0350a4-471c-41ca-8a61-373ac541668c
中式料理,taichung,10961.538461538461,52,7000.0,12000.0,15000.0,4937.928320123183,$,403,4.7,500,2889443b-80ba-4de1-b5f0-38b14e26da77
中式料理,taichung,10047.619047619048,21,5500.0,11000.0,13500.0,5727.761887144721,$,407,4.8,500,c320d1c6-6555-465e-ac4f-8c01664ca72d
中式料理,taichung,5702.127659574468,47,4000.0,5000.0,7500.0,1809.1363122962819,$,407,4.7,500,2d2bb6c7-87fe-4cde-95ae-b6c9e87288e3
中式料理,taichung,5750.0,16,4000.0,4500.0,7000.0,3000.0,$,407,4.7,500,a785d69f-dfa4-4ecb-90a5-8f2723860b11
中式料理,taichung,3853.211009174312,109,2000.0,3000.0,4500.0,3973.133831336878,$,404,4.7,500,6d5c4e69-554d-4744-8903-ac1d63089868
中式料理,taichung,7944.444444444444,18,6000.0,9000.0,9000.0,2565.199195692266,$,407,4.8,491,8de8d197-f5cb-4039-90ec-61abed19741f
中式料理,taichung,7302.325581395349,43,4750.0,7500.0,8500.0,3295.768137312907,$,408,4.7,500,52e7a9a7-015f-411e-bf7b-86e71fa51e6c
中式料理,taichung,4857.142857142857,14,4000.0,4000.0,5500.0,1585.971665083894,$,408,4.8,93,57a53be5-654e-47af-9ca8-02aa676b7802
中式料理,taichung,4565.789473684211,38,4500.0,4500.0,5000.0,365.8273361699433,$,404,4.6,319,86681485-3f1e-4b0a-8ed5-348d30837142
中式料理,taichung,4964.285714285715,14,2000.0,7000.0,7000.0,2708.876188400207,$,403,4.5,152,7284a988-6938-4e89-89e1-a69c0c84dcd2
中式料理,taichung,7388.888888888889,36,6500.0,7500.0,8000.0,1225.3747222284876,$,404,4.7,245,78d722ab-da3a-4579-8b2c-af3562fdde10
中式料理,taichung,4448.717948717948,39,3000.0,5000.0,5750.0,2105.5326136428616,$,408,4.6,385,c24af387-0928-415b-af61-e64232b94b4c
中式料理,taichung,17425.0,40,16550.0,16800.0,17300.0,6920.576204334434,$,403,4.8,239,f01cf42c-7a5f-4b92-a87e-9fcaaae473bf
中式料理,taichung,12866.666666666666,15,9000.0,13000.0,16500.0,5264.556539306569,$,403,4.6,323,da847099-bb82-4077-abea-609f5f69a6b9
中式料理,taichung,19000.0,6,20000.0,20500.0,21750.0,6055.300708194983,$,403,4.3,80,77c97611-0b29-4172-a1e1-86c3625d4e4c
中式料理,taichung,25583.216783216783,143,14600.0,25200.0,31900.0,14070.90926537456,$$,408,4.6,66,d1adfc99-a8d1-4dcb-9852-5ad86c57b288
中式料理,taichung,9400.0,15,7500.0,9000.0,12000.0,4152.107898405339,$,408,4.6,39,fa63d55e-87ea-4610-bdf9-1b7ec5f30730
中式料理,taichung,8072.368421052632,76,4500.0,5000.0,9750.0,6951.762341574949,$,403,4.6,175,3c406e7d-d5ab-4d06-9fd2-4fdc063403cb
中式料理,taichung,14476.190476190477,21,12000.0,13000.0,19000.0,6075.862060090126,$,407,4.6,26,f393e850-27ea-4a3e-bebc-1fbdb48da01d
中式料理,taichung,19005.263157894737,38,13000.0,19000.0,27600.0,8381.74543336263,$,407,4.8,109,cbbad715-338f-4699-9278-28ebbb2a9899
中式料理,taichung,8905.714285714286,35,6250.0,7000.0,9200.0,4329.0343929692,$,408,4.4,67,72f3e5f5-b487-434c-954d-4aff74179b32
中式料理,taichung,26132.758620689656,58,20000.0,26000.0,29750.0,13068.828245116574,$$,403,4.6,94,ec07b8d7-d2de-473a-a250-b9b70e5b77fa
