"","category","city","food_mean","food_num","food_q1","food_q2","food_q3","food_var","money","postcode","rate","rate_num","uuid","class"
"2729","美式美食","taipei",24721.1538461538,104,16000,28000,32000,9777.77771940933,"$$",106,4.8,465,"c180bca2-ed6b-43ea-9503-48836142b64d","high"
"2730","Breakfast and Brunch","taipei",7473.21428571429,112,4500,7500,9000,3726.01812890635,"$",104,4.8,500,"4c70663d-5037-4f04-b6a4-71ad2dba4d6c","cp"
"2731","Breakfast and Brunch","taipei",5295.45454545455,66,3500,4500,6000,3013.82832242064,"$",104,4.7,500,"a7eec240-b6d9-41c1-9d05-3da08a0e0096","cp"
"2732","美式美食","taipei",8750,20,6000,8000,12750,3713.15229959666,"$",105,4.6,295,"9562cc4e-36c6-41ad-9a24-6bf504ab1564","low"
"2733","Breakfast and Brunch","taipei",26493.1506849315,73,18000,28000,33000,11146.7463004629,"$$",106,4.8,119,"afab1e45-20a8-4c1d-ad11-8570507a6d57","high"
"2734","Vegetarian Friendly","taipei",32357.3529411765,68,16750,28000,30225,35651.8059775892,"$$",106,4.8,254,"772a2c5e-5f69-4b99-a61d-ca92dcf8055e","high"
"2735","美式美食","taipei",18551.1627906977,43,10500,14000,25000,14251.0770232406,"$$$",106,4.8,272,"0894734c-8133-481c-8256-220b307048a9","high"
"2736","美式美食","taipei",17400,20,7250,15500,26000,10234.2562016006,"$",106,4.8,71,"08572583-4856-4d85-9869-a8144f9418b2","high"
"2737","Breakfast and Brunch","taipei",16007.6923076923,26,9250,17000,22000,9243.78889504161,"$$",106,4.8,152,"0d2ecc37-d1d2-4312-8966-a3d04ac4ed42","high"
"2738","Breakfast and Brunch","taipei",28774.5901639344,122,16000,28000,38000,13255.8527839123,"$$",106,4.7,23,"63b950f0-38a0-430d-9c13-6065480d0e31","high"
"2739","珍珠奶茶","taipei",4816.12903225806,62,4000,4750,5500,1289.93542578903,"$",106,4.8,357,"5285d5f6-49ac-429d-8a96-cfc8ea52e8d5","cp"
"2740","Coffee and Tea","taipei",7121.73913043478,23,6000,7000,9000,2660.49301115073,"$",110,4.9,500,"34fd4891-2f46-4900-a9f5-c98205dfce08","cp"
"2741","Coffee and Tea","taipei",5186.11111111111,72,4000,5000,6125,1809.25902232835,"$",106,4.7,500,"b3d32148-acdb-435e-98dd-f8bee9d7ddfd","cp"
"2742","Coffee and Tea","taipei",18705.8823529412,17,12000,16000,25000,9123.43269945327,"$",106,4.6,232,"c7b432d0-af69-4ad1-9af5-f923c005c97b","bad"
"2743","Coffee and Tea","taipei",5431.81818181818,88,4500,5500,6500,1352.9887332852,"$",110,4.8,500,"72227a55-4374-450d-b91e-d0f43f71a9fc","cp"
"2744","Coffee and Tea","taipei",7150,22,6000,7000,9000,2716.90833652718,"$",105,4.9,500,"e11dc869-2cd2-47b8-afc1-8ccc196360e0","cp"
"2745","Coffee and Tea","taipei",5679,100,4000,5250,7000,2386.0551125236,"$",106,4.7,389,"2f71a129-74e8-4b2f-a93c-fcc19ff52430","cp"
"2746","Coffee and Tea","taipei",7150,22,6000,7000,9000,2716.90833652718,"$",106,4.9,500,"16ac7024-fdc5-4af2-acdf-854ddec4de20","cp"
"2747","Coffee and Tea","taipei",5734,100,4000,5250,7000,2554.02505860847,"$",110,4.8,137,"29f1df34-be11-4512-ba34-243dce2bdd5c","cp"
"2748","Coffee and Tea","taipei",5734,100,4000,5250,7000,2554.02505860847,"$",105,4.8,220,"8fa6aa23-a73b-45b9-b50d-f2125b30f7b5","cp"
"2749","Coffee and Tea","taipei",5944.44444444444,99,4500,5500,7000,1606.31469942233,"$",105,4.8,359,"153bac15-aada-4718-b53f-3682b811131a","cp"
"2750","Coffee and Tea","taipei",8934.04255319149,94,5500,8000,10900,4568.87139077292,"$",110,4.8,345,"f40b4b34-3f46-4ebb-a289-848940e6d9c4","cp"
"2751","Coffee and Tea","taipei",17233.7662337662,77,12000,15000,22000,6791.69872195233,"$",106,4.6,27,"a334a590-a80f-40dc-89ed-f9cfe0c50d14","bad"
"2752","Coffee and Tea","taipei",15752.6315789474,19,10400,14500,20400,6152.05300958038,"$",110,4.8,13,"35423c6b-bc37-4903-aac1-11827af44ee4","high"
"2754","珍珠奶茶","taipei",5054,100,4500,5500,5500,1219.37853023579,"$",106,4.8,500,"23fb7454-8c5f-4921-b001-4faed0a10f6b","cp"
"2755","Juice and Smoothies","taipei",5207.04225352113,71,4500,5500,6000,1593.23604995955,"$",110,4.9,500,"6b8dfba7-bd28-4938-85fa-a46241ba4f2d","cp"
"2756","Breakfast and Brunch","taipei",8432.69230769231,52,7500,8000,9000,2272.38616993799,"$",106,4.8,500,"983c20be-f550-4171-bb22-41246fd6a25a","cp"
"2757","Breakfast and Brunch","taipei",7508.57142857143,105,5000,6000,8500,3731.2097945053,"$",106,4.7,238,"84ca02ea-1c96-4d39-a239-7efb8d9e3b02","cp"
"2758","珍珠奶茶","taipei",4630.26315789474,76,4000,4950,5500,1304.5486955913,"$",110,4.8,222,"d1ee1872-14dc-4f34-81cf-4df73e13e727","cp"
"2759","珍珠奶茶","taipei",7532,50,7000,8000,9000,1730.36874682826,"$",106,4.9,162,"97f9325e-e6d5-4e8d-89d5-f1613ad7306a","cp"
"2760","咖啡館","taipei",11911.7647058824,17,9000,12000,14000,4236.51943059549,"$",110,4.8,117,"59badd27-f680-4562-9ec1-dfc7388bc050","cp"
"2761","台灣美食","taipei",8413.79310344828,29,6500,8000,10000,2363.76732298122,"$",105,4.7,349,"99a2b9d7-d8a2-4ba2-8979-e7b572f82716","cp"
"2762","珍珠奶茶","taipei",7532,50,7000,8000,9000,1730.36874682826,"$",104,4.8,241,"c67c8cbe-cba8-4d26-8168-af2e8ddab2ec","cp"
"2763","咖啡館","taipei",15264.1509433962,53,11000,12000,22900,7462.94226816547,"$",114,4.8,150,"f1b8d67e-0d21-42d0-a484-276fc6eeadad","high"
"2764","Breakfast and Brunch","taipei",15800,35,13000,16000,18000,4540.61040578718,"$",104,4.8,17,"60e77c3b-d515-4cdb-ad9f-c6a55fcf83b6","high"
"2765","台灣美食","taipei",20428.5714285714,70,12000,16000,28000,9345.08492443477,"$$",114,4.6,54,"d95220ef-2c2d-47f0-ad26-528f035c55b9","bad"
"2766","珍珠奶茶","taipei",5369.73684210526,76,4500,5500,6000,1456.02376144959,"$",106,4.9,500,"b3a8a938-3a81-423d-a475-63b3e5178549","cp"
"2767","Juice and Smoothies","taipei",5137.93103448276,29,4500,5000,6000,936.763979807319,"$",106,4.8,500,"a1789b34-6067-410f-80fe-4de651c3bdda","cp"
"2768","Breakfast and Brunch","taipei",7473.21428571429,112,4500,7500,9000,3726.01812890635,"$",104,4.8,500,"4c70663d-5037-4f04-b6a4-71ad2dba4d6c","cp"
"2769","Juice and Smoothies","taipei",5424.24242424242,33,4000,6000,6000,1393.28047667547,"$",106,4.7,500,"f08e1463-7232-4b2c-9377-049488d9b1c1","cp"
"2770","Breakfast and Brunch","taipei",5295.45454545455,66,3500,4500,6000,3013.82832242064,"$",104,4.7,500,"a7eec240-b6d9-41c1-9d05-3da08a0e0096","cp"
"2771","Juice and Smoothies","taipei",5137.93103448276,29,4500,5000,6000,936.763979807319,"$",106,4.8,500,"fb450b39-dffc-46ee-aa13-c6ecae9434f1","cp"
"2772","珍珠奶茶","taipei",6936.84210526316,38,5000,6250,8750,3878.78311442564,"$",104,4.8,500,"2f7ec2e0-ef98-4fff-bcc2-cebde663cece","cp"
"2773","Breakfast and Brunch","taipei",7630.76923076923,65,4500,7000,10000,3905.88995382115,"$",104,4.8,500,"8294d01f-4c16-42c2-acb7-ba2982d55d89","cp"
"2774","珍珠奶茶","taipei",4882.53968253968,63,4000,5000,6000,1314.69589489142,"$",110,4.8,500,"c294ec09-fa90-4681-b06a-9d5a17cefb3c","cp"
"2775","咖啡館","taipei",9800,15,8000,8000,8000,6734.98329619309,"$",105,4.9,268,"110c7ec5-8ba2-450c-b64b-5ca13d9089fa","cp"
"2776","咖啡館","taipei",4983.13253012048,83,4000,4500,6000,1165.44828513638,"$",105,4.8,232,"f4e237c7-2a59-4a62-922a-55e4dfc99470","cp"
"2777","健康美食","taipei",11990.4761904762,21,6500,12500,16500,6345.74508829527,"$",106,4.8,331,"8e9b4b77-531c-4de3-bbce-5998c7d4287b","cp"
"2778","Breakfast and Brunch","taipei",7592.1568627451,102,4500,6500,8500,3815.20914736521,"$",110,4.7,500,"cf6b8171-9215-459d-bffb-2e131968ab19","cp"
"2779","咖啡館","taipei",10642.8571428571,42,8000,9750,10000,3557.83125868922,"$",105,4.9,411,"ece86f3d-a0bd-4176-97ed-5eb161fb5478","cp"
"2780","Breakfast and Brunch","taipei",8340.83333333333,120,4875,7000,13000,4246.04709962363,"$",104,4.7,500,"ca268f6b-0ffb-4b08-b149-d62f99d89162","cp"
"2781","美式美食","taipei",9488.63636363636,44,4500,6000,11000,7736.81329480541,"$",106,4.7,235,"2a66614d-9a57-47ea-a93a-813baa6405d7","cp"
"2782","美式美食","taipei",8750,20,6000,8000,12750,3713.15229959666,"$",105,4.6,295,"9562cc4e-36c6-41ad-9a24-6bf504ab1564","low"
"2783","健康美食","taipei",19129.8611111111,144,11000,16750,24800,9851.9180299878,"$$",110,4.5,188,"ab3fa6a4-4b2c-422e-badd-1cde5a97d7fa","bad"
"2784","Breakfast and Brunch","taipei",11414.2857142857,42,8125,11500,13000,5437.41760434874,"$",104,4.6,117,"ed056459-1e2a-4d31-bd94-8ebe948f0756","low"
"2785","台灣美食","taipei",9663.04347826087,46,6000,8000,13500,3964.59103081111,"$",105,4.8,350,"ece17309-de2b-4f27-9223-fdc89d15a42f","cp"
"2786","咖啡館","taipei",21987.8048780488,41,16000,21000,25000,7840.24001380841,"$",106,4.8,108,"07f7eea7-c03c-4c1b-9836-9b4dc1bb6d07","high"
"2787","地中海美食","taipei",20513.1578947368,76,11375,20750,29750,10346.6157969045,"$",106,4.8,443,"be74057c-0b89-4440-aad9-5d346f5dbd33","high"
"2788","日式料理","taipei",9891.30434782609,46,4925,7900,14900,5403.01148261647,"$",105,4.7,158,"c8c69423-a2e0-4e3a-9ee1-685e3e18deee","cp"
"2789","Breakfast and Brunch","taipei",8379.33884297521,121,5000,7000,13000,4249.45144452791,"$",100,4.7,403,"a5ed2f86-c2f6-490e-a6bf-b6cc08381704","cp"
"2790","日式料理","taipei",9891.30434782609,46,4925,7900,14900,5403.01148261647,"$",104,4.7,221,"ce6c2ea9-9936-4d00-afba-839a1ee12aae","cp"
"2791","Desserts","taipei",16611.1111111111,18,15500,17500,18750,2690.28889173406,"$",110,4.8,59,"70b3b6e0-620e-4312-82b9-0e568fd98ede","high"
"2792","中式料理","taipei",23789.4736842105,57,12000,23000,36000,17404.1100631837,"$",106,4.7,105,"0dd3fb8e-6c42-43d6-8fd1-38aea3fa6d18","high"
"2793","珍珠奶茶","taipei",11696.2025316456,79,7500,9000,14750,6287.62986956949,"$",106,4.8,70,"b74c5573-ee53-4749-8d57-d71a8825248f","cp"
"2794","披薩","taipei",14097.2972972973,37,9000,12000,19800,6541.61259920677,"$",110,4.8,28,"b6f6fad5-d389-4b5d-b240-014e43f22229","high"
"2795","台灣美食","taipei",9119.40298507463,67,4500,7000,12000,5931.25389592298,"$",110,4.5,21,"242500be-6a54-4805-bffd-1523c6b956a1","low"
"2796","美式美食","taipei",12378.431372549,51,7900,10000,16500,6407.81733740936,"$$",105,4.6,56,"b35697e2-d73d-4d70-b44a-a1c142adafc7","bad"
"2797","Breakfast and Brunch","taipei",24250,28,16000,22000,32000,8906.7590706641,"$$",106,4.7,72,"67ddbe70-8b2b-4aee-8c19-5177729e2aab","high"
"2798","咖啡館","taipei",17506.1728395062,81,15000,18000,20000,3322.66238923586,"$$",105,4.8,15,"94df87da-4009-42b5-8c3d-e89fa3711d9f","high"
"2799","咖啡館","taipei",26660.3773584906,53,14000,26000,35000,15364.6781842854,"$$$",106,4.7,31,"8f66d631-1786-42e8-978a-7f877348c1f3","high"
"2800","法國美食","taipei",26340.4761904762,42,16000,20000,32000,17468.1350644648,"$$",106,4.3,15,"5824afcc-216b-43e8-9f30-beccafe44636","bad"
"2802","Breakfast and Brunch","taipei",17608.8888888889,45,15000,16000,21000,4366.98839640329,"$",105,4.5,13,"c9b1dff8-0b0e-4b64-808b-585aa2e12cc2","bad"
"2803","咖啡館","taipei",11413.0434782609,23,10000,12000,12000,2078.10623401422,"$",105,4.7,15,"bea64237-ba31-4789-aeae-0ccbe2356e77","cp"
"2806","Desserts","taipei",17750,8,18000,18000,18000,661.437827766148,"$",110,4.9,108,"2776526e-c49b-407a-919f-8aa1864a5481","high"
"2807","Desserts","taipei",6414.28571428571,21,6500,6500,7000,2301.8182697465,"$",110,4.4,473,"f4df03a4-02c1-4651-991b-e4b25b4c0756","low"
"2808","Desserts","taipei",8863.63636363636,22,7250,8000,8750,2865.07900169444,"$",104,4.8,500,"b31348c4-636b-4b0c-86ec-f0f24f049aa0","cp"
"2809","Desserts","taipei",5785.71428571429,28,3500,4000,6125,5034.57433905888,"$",106,4.7,382,"501690fd-4640-481c-bc4e-1f23e19eddfa","cp"
"2810","Desserts","taipei",8863.63636363636,22,7250,8000,8750,2865.07900169444,"$",106,4.8,500,"2800ae95-986a-491d-aaa8-da4e7018a444","cp"
"2811","Desserts","taipei",3738.09523809524,21,2500,2500,5000,1350.65281939837,"$",106,4.8,364,"5ebca9a2-97ef-4da3-9be5-58c9dc969183","cp"
"2812","Desserts","taipei",6145.83333333333,24,4875,7000,7000,1537.57904042542,"$",110,4.7,442,"d5c76551-c5bb-48c1-85f0-ebdac65457bf","cp"
"2813","Desserts","taipei",9031.91489361702,47,6500,8000,12000,2628.41319195642,"$",106,4.8,500,"4c6fb7b6-79f7-4ebb-896e-4e8afd409196","cp"
"2814","Desserts","taipei",5445.94594594595,37,5000,5000,6000,1038.34447093506,"$",110,4.7,241,"5d119061-415b-444d-8a5b-3e7be2d4370a","cp"
"2815","Desserts","taipei",6500,19,4000,5000,7950,3448.87472113808,"$",110,4.8,177,"553a6e70-0114-48ab-90d1-2bc0d678ca99","cp"
"2816","Desserts","taipei",6825,20,5500,7000,7500,1510.58763400208,"$",104,4.8,235,"ca3d233a-34e3-4c8b-8c3c-e41530faa3af","cp"
"2817","Desserts","taipei",12357.6271186441,59,6750,9900,14000,8929.14108249662,"$",105,4.8,202,"bf17fd86-2709-4a32-948b-b3d9f981d2b3","high"
"2818","Desserts","taipei",16611.1111111111,18,15500,17500,18750,2690.28889173406,"$",110,4.8,59,"70b3b6e0-620e-4312-82b9-0e568fd98ede","high"
"2819","Desserts","taipei",23802.5641025641,39,7500,8000,17950,32838.9815824744,"$",105,4.7,26,"b09d5482-385e-45bb-a1e4-59e71aeb4c24","high"
"2820","Desserts","taipei",13081.3953488372,43,7500,8500,16000,7383.9315113718,"$",105,4.7,35,"59e80665-dd65-4081-a1da-660b745cad1a","high"
"2821","Desserts","taipei",10101.4492753623,69,7000,8000,8000,10805.7887432324,"$",106,4.7,45,"aa58f308-6f9f-4664-a71b-03cb440da191","cp"
"2822","Desserts","taipei",60521.7391304348,23,24000,76000,94000,36599.916328269,"$$$",106,4.6,23,"a8e6ba2c-058b-4426-974a-e14dbe256319","bad"
"2826","Desserts","taipei",18750,20,9875,11000,25875,12214.2335003061,"$",110,4.8,251,"57f8e9cd-136c-4d84-a4ec-fe92ab00186e","high"
"2827","Desserts","taipei",22655.1724137931,29,14000,14000,33000,13275.0111684321,"$$",106,4.8,61,"4e9fc0a0-f452-403b-b607-a444a127afd7","high"
"2828","Desserts","taipei",18750,20,9875,11000,25875,12214.2335003061,"$",105,4.8,168,"2854f0bd-3936-4260-9631-a581420d6b40","high"
"2829","Desserts","taipei",13176.4705882353,17,13000,13000,13000,705.882352941176,"$",105,4.8,143,"7bd63580-f3b7-4f53-a7a9-68fd45774593","high"
"2830","Desserts","taipei",95900,10,95000,99000,99000,4614.10879802373,"$$$",106,4.7,60,"8f24104d-2715-4798-8ddc-b7fb413c98d7","high"
"2831","Desserts","taipei",48892.8571428571,28,15000,33500,62500,45126.2825585159,"$$$",105,4.8,92,"2d746c6a-3f10-4074-9df2-500898bf185f","high"
"2832","Desserts","taipei",36786.6666666667,30,15000,16000,21000,53271.466617276,"$",106,4.6,40,"76ed40c9-0985-46bf-9c72-71e3c5ddc5b6","bad"
"2833","台灣美食","taipei",8822.58064516129,31,7000,8500,9500,3078.40655025577,"$",110,4.6,500,"4f04c330-eb94-4af5-affc-b62b7c76e8b6","low"
"2834","港式美食","taipei",6363.63636363636,22,6000,6000,6375,1078.52822888224,"$",106,4.8,500,"4238e1b6-8a84-4bfc-8ca7-5dc92d04e948","cp"
"2835","台灣美食","taipei",9625,12,7375,7750,11000,3109.96382615618,"$",110,4.6,477,"13ee4c71-531a-4507-9097-0bd71cb3ca93","low"
"2836","台灣美食","taipei",8164.51612903226,31,3250,6000,14400,5819.85192069112,"$",106,4.7,312,"0a126674-a655-4fc2-8368-72530ab4273b","cp"
"2837","台灣美食","taipei",8653.84615384615,39,5000,7000,13500,3956.74342615666,"$",110,4.5,392,"e630179b-0ff1-47fe-929c-c927d2b4852a","low"
"2838","港式美食","taipei",21327.9761904762,168,12800,16000,28000,14613.4923207616,"$$",105,4.4,117,"2729f78e-8185-4ece-bd9f-1477b67b055e","bad"
"2840","港式美食","taipei",9541.66666666667,36,7375,9500,11000,2991.59702797315,"$",104,4.5,23,"ea863851-ab0b-4e47-8ff2-b2d52089919e","low"
"2841","台灣美食","taipei",6714.28571428571,35,5000,6500,7750,1699.93997493069,"$",110,4.8,500,"96cfbd2e-efb6-4d90-9ae4-4511d481f65d","cp"
"2842","義大利美食","taipei",22951.1111111111,45,17000,25000,28000,7439.7318417093,"$$",110,4.6,345,"071922d3-cfc2-4133-a79d-da803cced4a1","bad"
"2843","台灣美食","taipei",6671.42857142857,35,5000,6500,7750,1685.83534674254,"$",105,4.7,78,"1dd607f4-a02b-414f-ba5a-92b52c0a3102","cp"
"2844","台灣美食","taipei",17085.1063829787,47,7000,16000,27000,10328.2916286967,"$",106,4.7,500,"e4d3b1b8-959b-4a8f-8010-b372751def0c","high"
"2845","泰國美食","taipei",18063.7254901961,102,16000,18500,19500,6472.06348304511,"$",105,4.7,426,"da8d0054-a2c9-4913-842a-8d9fd6955989","high"
"2846","法國美食","taipei",18112.9032258065,62,15000,16000,16000,10798.9020330618,"$",105,4.8,151,"dc10b284-6b19-4541-afc0-ccc87f5e9372","high"
"2847","美式美食","taipei",40551.8987341772,79,15000,26000,36000,60165.1332242228,"$$$",110,4.8,57,"267ba038-73b3-442e-9a48-622068537e7d","high"
"2848","印度美食","taipei",17973.4848484848,132,9500,15000,26000,8542.9650293206,"$$",104,4.4,37,"68ff07ef-e378-4ac9-8663-bffffea8f751","bad"
"2850","烘焙坊","taipei",20290.9090909091,33,9600,12000,21600,16573.4428609285,"$$",105,4.7,13,"8c395f07-e701-4e3b-93ca-adda56b3cd2b","high"
"2851","地中海美食","taipei",20513.1578947368,76,11375,20750,29750,10346.6157969045,"$",106,4.8,443,"be74057c-0b89-4440-aad9-5d346f5dbd33","high"
"2852","印度美食","taipei",20924.2424242424,132,9875,18000,32000,12314.3001450526,"$",106,4.6,63,"b60c0b0c-386f-458a-853d-4492ca5696d2","bad"
"2853","食品雜貨店","taipei",7536.50793650794,126,3900,5300,9400,6911.13207337635,"$",106,4.8,209,"bc1ef6b5-11aa-4fe2-8d3a-4414c93293a8","cp"
"2854","食品雜貨店","taipei",7559.83606557377,122,3825,5100,9400,7013.62444403591,"$",105,4.8,140,"30d5e1f6-7571-4e96-87b4-97a190f4d7a1","cp"
"2855","食品雜貨店","taipei",10358.9171974522,314,4000,6000,13500,9595.0325576807,"$",106,4.7,71,"1b645fb4-378a-4eae-88ae-9d14b8a47e7a","cp"
"2856","Coffee and Tea","taipei",17233.7662337662,77,12000,15000,22000,6791.69872195233,"$",106,4.6,27,"a334a590-a80f-40dc-89ed-f9cfe0c50d14","bad"
"2857","台灣美食","taipei",28625,56,10750,26500,33000,23478.3810131789,"$$",106,4.7,18,"43dd4b18-b6ed-4fea-9267-ce58a71d0600","high"
"2858","咖啡館","taipei",10785.1851851852,81,6900,10000,13000,5502.75152523013,"$",105,4.7,252,"e9bb888f-3391-41a1-a94f-ac77383e53e5","cp"
"2859","義大利美食","taipei",22802.4691358025,81,17000,18000,32000,9372.16755972523,"$$",106,4.6,82,"8fd545cd-6c97-415a-95e9-533a4102eb74","bad"
"2860","咖啡館","taipei",13123.8095238095,42,10125,13500,16300,4962.13325495288,"$",114,4.5,27,"7fa32064-5bc8-4b0b-830a-0090e5ca9a59","bad"
"2862","咖啡館","taipei",17615,100,15000,16500,18500,7346.37835943671,"$",106,4.9,94,"bf455361-e35b-486e-8a95-bb6a46089c22","high"
"2864","咖啡館","taipei",22717.6470588235,85,10000,20000,35000,14655.7451210064,"$$",106,4.6,238,"a003d5d0-1788-4015-b668-6f3b2bd90b67","bad"
"2865","Juice and Smoothies","taipei",5207.04225352113,71,4500,5500,6000,1593.23604995955,"$",110,4.9,500,"6b8dfba7-bd28-4938-85fa-a46241ba4f2d","cp"
"2866","Juice and Smoothies","taipei",6802.32558139535,43,5250,6500,9000,2601.74256203665,"$",106,4.8,77,"fb767c60-e87d-43dc-982c-6adec4d89b13","cp"
"2867","Juice and Smoothies","taipei",19150,20,10000,12250,14000,15846.2140588849,"$",105,4.6,47,"75edf326-cc91-4fe5-ae70-73ac6469b692","bad"
"2868","Juice and Smoothies","taipei",4225,16,3500,4250,5125,1428.50446271617,"$",110,4.9,500,"713c0c06-b948-44c0-a9a1-50fa6eccd301","cp"
"2869","Juice and Smoothies","taipei",4225,16,3500,4250,5125,1428.50446271617,"$",106,4.9,500,"74e81432-b81c-412e-bcea-c96d389b04f5","cp"
"2870","Juice and Smoothies","taipei",5137.93103448276,29,4500,5000,6000,936.763979807319,"$",106,4.8,500,"a1789b34-6067-410f-80fe-4de651c3bdda","cp"
"2871","Juice and Smoothies","taipei",5424.24242424242,33,4000,6000,6000,1393.28047667547,"$",106,4.7,500,"f08e1463-7232-4b2c-9377-049488d9b1c1","cp"
"2872","Juice and Smoothies","taipei",5137.93103448276,29,4500,5000,6000,936.763979807319,"$",106,4.8,500,"fb450b39-dffc-46ee-aa13-c6ecae9434f1","cp"
"2873","Juice and Smoothies","taipei",5160.60606060606,66,4500,5500,6000,1331.76560726373,"$",104,4.8,500,"8b3c2404-bcd3-42bc-8208-c8c65805d201","cp"
"2874","Juice and Smoothies","taipei",4918.36734693878,49,4000,5000,5500,1130.95110224469,"$",104,4.9,357,"9765b53d-7fa6-4e81-8164-f9bff46605de","cp"
"2875","Juice and Smoothies","taipei",6173.17073170732,41,5000,6000,6500,1951.11280196011,"$",106,4.9,500,"181e7456-0f32-4a26-acf4-59ded756ae00","cp"
"2876","Juice and Smoothies","taipei",8977.77777777778,36,7000,8500,9800,2654.56745912808,"$",106,4.8,313,"da6fa31c-5f64-4948-903c-16c37f960ba9","cp"
"2877","Juice and Smoothies","taipei",4548.83720930233,43,4500,4500,5500,1073.21990919811,"$",104,4.9,127,"f03ffd6d-4770-44d6-9dfa-2ea470e6e31e","cp"
"2878","Juice and Smoothies","taipei",4458.20895522388,67,4000,4500,5500,1156.70004803053,"$",100,4.8,360,"46b47cf5-d745-47c0-a174-fd24fbddb508","cp"
"2879","Juice and Smoothies","taipei",5009.25925925926,54,4500,5000,5975,1296.47221028601,"$",105,4.9,131,"0957e52d-5c8e-4a3f-a74b-38f1b580895c","cp"
"2880","Juice and Smoothies","taipei",5357.14285714286,49,4500,5500,6500,1336.30620956212,"$",104,4.9,148,"9ec5d9a4-537a-4725-9166-6f59a373cc0a","cp"
"2881","Juice and Smoothies","taipei",6830.35714285714,112,5500,6500,8250,1919.76743781796,"$",104,4.9,257,"4b2ee2d6-4997-4d85-95f0-e61857da8379","cp"
"2882","Juice and Smoothies","taipei",8959.18367346939,49,8500,9000,9500,569.968981378324,"$",110,4.7,93,"93ad1536-6093-4bfe-807c-0b1ca98f32e2","cp"
"2883","Juice and Smoothies","taipei",6421.62162162162,37,5000,6000,6500,3174.99820260729,"$",105,4.7,114,"f68c4e2d-9df0-4a89-a37b-d88ad55bce5c","cp"
"2884","Juice and Smoothies","taipei",6421.62162162162,37,5000,6000,6500,3174.99820260729,"$",106,4.9,100,"f9af03b6-d8b1-4da1-8fda-9e564d1c6588","cp"
"2887","珍珠奶茶","taipei",6598.27586206897,58,5500,7000,8000,1910.09039137169,"$",110,4.8,500,"880eb237-1c40-4bf0-bc71-6657b002cfb8","cp"
"2888","珍珠奶茶","taipei",5292.72727272727,55,4500,5500,6000,1435.25158332538,"$",104,4.9,500,"bab069b9-f740-4c91-8b70-54bd81be02ab","cp"
